File Name,Caption 1,Caption 2,Caption 3,Caption 4,Caption 5
Stealing028_x264.mp4,a man steals a yellow car,man wearing black shirt drives off in stolen yellow car,two men steal a yellow car from a gas station,unlocked yellow car in a gas station is stolen by a man,man gets off black car and drives off in an unlocked yellow car in the gas station
Stealing029_x264.mp4,man steals items from shop,man steals items from a shop and drives off in black car,man grabs items from shop and flees by car,hooded man gets of the dicky of a car to steal from a roadside shop,shop items are stolen by a hooded man from a car
Stealing030_x264.mp4,two men steal a car,two men break car window drive away with it,two hooded bypass the car's lock and steal it,hooded men break into a car and steal it,parked car is stolen by two hooded men
Stealing031_x264.mp4,men steal a car,man makes sure owners aren’t home before stealing black car,man wearing a black hoodie drives off with a stolen car,men steal a black car from houses porch,parked car is stolen by men from the porch
Stealing032_x264.mp4,man steals items from bag,valuables are stolen from the bag of a distracted owner,man takes items from bag and leaves the restaurant,man in yellow shirt steals valuables from person's bag in a restaurant,man doesn’t realise his items are being stolen in a crowded restaurant
Stealing033_x264.mp4,four men steal a bike,four men open the gate and steal bike,four men carry the bike outside from the porch,four men wearing helmets break into porch and steal bike,a bike is stolen by four men from the porch of the house
Stealing034_x264.mp4,man steals a scooter,man bypasses scooter lock and rides away on it,man steals scooter from garage,man in cap enters parking lot and rides away with scooter,scooter parked in parking lot is stolen by man
Stealing035_x264.mp4,two men steal a car,two men break into a car and drive it away,two men steal car from someone's house,two masked men steal a black car from parking lot and drive away in it,a parked car is stolen by two masked men 
Stealing036_x264.mp4,two men steal items from a scooter,two men opened the storage of a scooter and stole items,two men rode away with stolen items from a scooter,two men steal valuables from scooter parked on the street,items placed in the storage of scooter are stolen by two men
Stealing037_x264.mp4,two men attempt to steal a bike,two men enter a garage but fail to leave with the bike,the two men run away after failing to steal the bike,two men in hoodies try to steal a bike from a house's garage,the bike's lock prevented it from being stolen by the two men
Stealing038_x264.mp4,man steals items from a car,man breaks open the window of white car to steal items in it,man drives away with items stolen from parked blue car,man in black jacket breaks into car to steal items from it,items present in a blue car are stolen by a man
Stealing039_x264.mp4,two men steal a car,two hooded men get into the car and roll it away,two men steal a car parked in front of a house,the car is stolen by two men from in front of the house,a white parked car is stolen by two hooded men
Stealing040_x264.mp4,man tries to steal a van,man is scared away by alarm as he tries to steal a van,security alarm prevents van from being stolen by man,man in hoodie tries to steal van parked on the street,the man runs away as the security alarm is triggered as he tries to steal the van
Stealing041_x264.mp4,man steals valuables from an unlocked parked car,man runs away with valuables from unlocked grey car,man in a hoodie steals items from a parked car,hooded man steals valuables from a car,valuables in a car are stolen by a man
Stealing042_x264.mp4,man steals components from a car hood,man with a towel opens a car hood to steal components,man with a yellow bag steals components from hood of grey car,man opens car hood to steal components,car battery is stolen from it's hood by a man
Stealing043_x264.mp4,two men steal items from car boot,two hooded men steal luggage from a car's storage,two men walk away with stolen items from the car's boot,two hooded men open car's boot to steal items,items are stolen from car's unlocked boot by two men
Stealing044_x264.mp4,two people steal items from a car,two hooded people steal items from unlocked car,two people walk away with stolen items from an unlocked car,two people steal valuables from car parked on the street,items are stolen from unlocked car by two people
Stealing045_x264.mp4,man steals valuables from an unlocked parked car,the burglar peaks inside the car before opening it to steal,man opens door of car and takes items from it,man steals valuables from a car parked in the driveway,valuables in a car are being stolen by a man
Stealing046_x264.mp4,a man tries to steal a white car on the street,the burglar struggles to open the car door but succeeds,a burglar comes with an accomplice on bike to steal a car,man enters white car parked on the street after struggling for a while,parked car is being stolen by two men
Stealing047_x264.mp4,man steals side view mirror from parked car,side view mirror of parked car is stolen by man ,man in white shirt runs away with stolen car mirror ,man breaks the side view mirror off a parked car and takes it away,man uses force to break off side view mirror from car and takes it away
Stealing048_x264.mp4,four men steal items from a locked car and a bicycle,some burglars break in a car on the front porch and enter,four men break into a house's car from the window to steal,four men wearing helmets break open car window to steal from it,a few men remove the car window and enter it
Stealing049_x264.mp4,man breaks into a car,man attempts to steal from a parked car,man opens parked car's door by force to steal from it,cap wearing man breaks into car to steal from it,a car is broken into by a man
Stealing050_x264.mp4,man steals items from an unlocked car,person rides away with valuables from a parked car,man opens door of unlocked car and rides away with some items,man rides a cycle into the parking lot to steal from a car,valuables in a car are stolen by a man
Stealing051_x264.mp4,items are stolen from the trunk of a car by two men,two men steal from a black car and run in a white car,items are stolen from the trunk of a black car,two men open the trunk of a black car and steal from it,a black car's trunk is opened by two men and items are stolen from it
Stealing052_x264.mp4,two men steal from a black car,two people wearing black break the car's window and steal,items are stolen by two men from a car,two men break open the window and steal from the car,things are stolen from a car in the garage by two men
Stealing053_x264.mp4,a man wearing a hat steals from a white car,items are stolen by a man from a white car,things are stolen from a car by a man,a man wearing a hat opens the car's front door and steals,a man opens the front door and steals from the car
Stealing054_x264.mp4,two men steal a car,a car is stolen by two men,a car is stolen from the petrol pump by two men,two men wearing white steal a car from the petrol pump,two people in white steal a car from the petrol pump
Stealing055_x264.mp4,a kid looks through the drawers in the desk,a child tries stealing something from a drawer in the shop,woman and a child steal from the shop by snooping around,a woman asks a child to steal anything valuable from the cashier’s desk,something is stolen from the cupboard by a child
Stealing056_x264.mp4,a white car is stolen,a man in a grey hoodie steals a car,a man breaks into a car and steals it,a car is stolen from the parking by a man,a man opens the door of the car and drives it away
Stealing057_x264.mp4,a man steals from a suitcase left by a woman,a man opens the locked suitcase with a ball-pen and steals from it,things were stolen from a bag by a man,a man uses a ball-pen to open the bag and steals things from it,items are stolen from an unattended bag left by a woman by a man using a ball-pen
Stealing058_x264.mp4,four men steal a car,a car is stolen by four men wearing a hoodie and masks,four men break open the window of the car and steal it,a car window is broken by four hooded men and taken away,four men wearing hoods break the right side window of the car and steal it
Stealing059_x264.mp4,items are stolen from a car in a parking lot,a person steals from a car parked in a parking lot,a person wearing blue opens the front door and steals from the car,the front door of a car is opened and items are stolen,the door of a grey car is opened and items are stolen by the thief
Stealing060_x264.mp4,two men try to steal from cars,a person tries to open the door of a black suv and another car,attempts are being made by two men to break into a car,attempts are being made by two men to break into a car,two men try stealing things from a white car 
Stealing061_x264.mp4,a man steals from a black car,items are stolen by a man from a black car,a man wearing a bag opens the window of the car and steals items from it,a man opens the window of a car parked on the roadside and steals from it,the car's window is opened and items are stolen from it
Stealing062_x264.mp4,items are stolen from a white vehicle by a man,a man steals items from an opened white vehicle,items are stolen from a car whose back door is open by man,a man steals things from a car whose back door is open,a man wearing a blue jacket steals items from a white vehicle
Stealing063_x264.mp4,items are stolen from a grey car,a man opens the left front door of a vehicle and steals from it,the car door is opened by a man and items are stolen from it,a person wearing white steals things from a car,items are stolen from a car by a man after he opens the door
Stealing064_x264.mp4,two people attempt to steal from a white and black car,items are stolen from two cars by two men,attempts are made to steal from two cars by two men,items are stolen from two parked cars by two people,two people whose faces are covered attempt to steal from two cars
Stealing065_x264.mp4,a man steals from a black car,items are stolen from a black car by a man,a man breaks in the car and steals items from it,a man enters a car with a broken window and items are stolen from it,"a man breaks the window of the car, jumps inside and steals things from it"
Stealing066_x264.mp4,a bike is stolen by a group of people,a parked bike is stolen and put in a white vehicle,a white car stops and a bike is stolen and put into it,few people steal a parked bike from the roadside,a parked bike is pulled into a white vehicle
Stealing067_x264.mp4,lights are stolen by a man,a person gets out of a black car and steals two lights from a garden,two lamps are stolen from the front garden by a man,a person steals two lamps,a man steals two lights from a lawn
Stealing068_x264.mp4,a van is opened by a person,a person steals from a van,a few people open the back door of a van and steal from it,the back door of a van is opened by a person who gets out of a car,a few men get out from a car and open the back door of a van to steal from it
Stealing069_x264.mp4,a person looks into two cars,a masked man tries to steal from a black and white car,attempt has been made to steal from a black and white car,a person tries to steal from two parked cars,a person wearing a mask tries to steal from two cars
Stealing070_x264.mp4,three people steal from two cars,items are stolen from two cars by three men,two parked cars are opened by three men and items are stolen from it,a group of three people steal from two cars,things are stolen from two cars by a group of three people
Stealing071_x264.mp4,a person steals from a grey suv,items are stolen from a grey suv ,a person opens the front right door of the car and steals from it,the door of a car is opened by a man who steals from it,the front door of a car is opened and a man steals from it
Stealing072_x264.mp4,a person tries to steal from a white car,a person tries opening the door and trunks of a car and steals from it,items are stolen from a white car after its doors are opened,things are stolen from the trunk of a white car,the trunk and doors of a car are opened by a man and items are stolen from it
Stealing073_x264.mp4,a bike is stolen from a parking lot,a white car stops and people take a bike inside it,few people steal a bike from a parking lot,a bike is stolen and taken into a car,a bike is stolen from the parking lot by few people in a white car
Stealing074_x264.mp4,items are stolen from a black car by a man,a man opens the door of a black car and steals from it,a man gets out of a car and steals from a black car after opening the door,the door of a car is opened by a man who steals from it,the black car's door is opened by a man and items are stolen from it
Stealing075_x264.mp4,items are stolen from a white car,two men steal items from a white car by breaking into it,two men get out of a car and steal items from a white car,the doors of the car are opened and two men steal from it,two men open the doors of a car and steal from it
Stealing076_x264.mp4,a black cow is stolen by a man,a man puts a black cow in the car,a white car stops and a black cow is stolen and taken inside,a black cow is taken into a white car,a man get out of a white car and steals the cow
Stealing077_x264.mp4,a man tries to steal something from a bike,some object was stolen by a man,a thief tries to steal something from a bike,a thief tries to rob the bikes parked in the lot,someone tries to steal something from the parked bikes
Stealing078_x264.mp4,a man steals the red bike,a red bike is stolen by a man,a thief steals a bike,a robber shorts the wire and starts the engine of a bike and takes it away,a red bike was stolen by a robber
Stealing079_x264.mp4,a man attempts to steal a bike,an attempt has been made by a man to steal a bike,a man opens the locked gate and tries to steal a bike,a black bike is being stolen by a man wearing a helmet,a person wearing a helmet drags a bike
Stealing080_x264.mp4,two men steal a car from a petrol pump,a white car is stolen from the petrol pump by two men,two men open the door of a car and steal it from a petrol pump,two people open the doors of a car in the petrol pump and steal it,two people open the doors of a car in the petrol pump and steal it
Stealing081_x264.mp4,items are stolen from a black car,a man wearing white steals items from a black car,the door of the car is opened and items are stolen from it,a man opens the door of a black car and steals things from it,things are stolen from the vehicle by a man after he opens the door
Stealing082_x264.mp4,things are stolen from a white car by a man,a man steal items from a white car,a man opens the front door of a car and steals items from it,the front door of a car is opened and a man steals from it,items are taken away from a white car by a man
Stealing083_x264.mp4,a bike is stolen by a man,a man steals a bike kept in front of the house,a bike which is kept in front of the house is stolen by a man,a man starts a bike parked in front of the house,a bike parked in front of the gate is stolen by a man
Stealing084_x264.mp4,a few men try stealing a big container beside the cars,a few men try to move the huge container to steal from it,thieves try to steal a big container,a group of three people try stealing a big container,a big container is being stolen by three people
Stealing085_x264.mp4,the door of a car is opened by a man,a man opens the door of a black car,the door of a parked black car is opened by a person,a person opens the door of a car and tries to steal,a man opens the door of the black car and walks away
Stealing086_x264.mp4,a bike was stolen by a man,a man steals a parked bike,a person wearing a helmet gets out of a bike and steals another bike,a parked bike was stolen by a man wearing a red helmet,two men riding on a bike stop and one man steals another bike
Stealing087_x264.mp4,a blue scooter is stolen by two men,two men steal a blue scooter,two men come on two bikes and steal a blue scooter,a parked scooter is stolen by two men wearing helmets,two men open the seat of the scooter and one man steals and ride it
Stealing088_x264.mp4,one man tries to open the door of cars parked,one man tries to steal the parked cars,a thief wearing hoodie tries to open car doors,a person tries to steal parked cars,someone tries to take the parked cars away
Stealing089_x264.mp4,items are stolen from a black car by a man,a man steals from a black car which is parked,a man finds the car doors unlocked and steals from it,things are stolen from an unlocked black car by a man,a person opens the door on the driver side to takes things from there
Stealing090_x264.mp4,two men steal a parked bike,a parked bike is stolen by two men,two people struggle to break the lock on the bike and steal it,the locks are broken and the bike is stolen by two people,two men try removing the locks on the parked bike and one man drags it
Stealing091_x264.mp4,a man wearing red pickpockets another man in white,a person wearing a red shirt robs the man wearing a white shirt,a man wearing red steals items from another man's pocket,the man wearing a white shirt is robbed by a man wearing red,a man wearing white is pick-pocketed by another man wearing a red shirt
Stealing092_x264.mp4,items are stolen from two cars by a man,a man steals things from two cars,a man steals things from two cars parked adjacent,a person steals things from a grey and black car,things are stolen through the window from two cars by a person
Stealing093_x264.mp4,a person steals something from a woman,an item is stolen from a woman by a man,an item is snatched from a woman by a man near a construction site,a man snatches an item from a woman,a man gets off the bike and steals something from a woman near a construction site
Stealing094_x264.mp4,a person tries to steal a white scooter,attempts are being made to steal a white scooter,a man tries to steal a white scooter parked near a tree,a man gets off a cycle and tries to steal a white scooter,a person tries to steal a white scooter after getting off a bicycle
Stealing095_x264.mp4,a person steals a mirror from a car,the mirror of a car is stolen by a man,a man gets off a bike and steals the mirror from the black car,a person takes the right side mirror of a car and goes away in a bike,the right side mirror of a car is stolen by a person
Stealing096_x264.mp4,two people try to steal a black bike,attempts are being made to steal a black bike by two men,two men attempt to steal a bike from an alley,two men try to steal a bike one after the other,two men try to steal a black bike from an alley
Stealing097_x264.mp4,items are stolen from a black car by a man,a men steals things from a black car,the person opens the door of a black car and steals from it,the door of a black car is opened and an item is stolen by a man,things are stolen from a parked car by a man after he opens the door
Stealing098_x264.mp4,a person tries to steal a white bike,attempts are being made to steal a bike by a man,a person shifts the camera before stealing the bike,a man tries to steal a bike and disturbs the camera,the camera is disturbed by a man who tries to steal a bike
Stealing099_x264.mp4,a grey scooter is stolen by a person,a person steals a grey scooter that is parked,a person drags a scooter that was parked,a grey scooter is dragged by a person,a person takes away a parked scooter
Stealing100_x264.mp4,tyres are stolen from the red car by two men,two people steal tyres from a red car,two people use a car jack and steal tyres from a red car,two men get inside a white car after stealing tyres of a red car,two people remove the tyres from a red car and go away in a white car
