File Name,Caption 1,Caption 2,Caption 3,Caption 4,Caption 5
Explosion018_x264.mp4,a spark in the pocket leads to fire in the jacket,something causes a spark in the jacket of a man,jacket of a guy in the store catches fire due to a spark,a man starts running in the store after the spark,something causes a spark inside the pocket of the guy
Explosion019_x264.mp4,there is a spark in the corner of the room,something causes a spark in a box at the store,a man jumps after the sparks come from the box,a box suddenly throws sparkles in the store,a man got scared due to the sparks from the box
Explosion020_x264.mp4,man wearing a jacket catches fire due to a spark,something sparks in the pocket and catches fire,the man gets scared and jumps due to a spark,some men try putting out the fire on the footpath,people put the fire in the jacket of the person on the road
Explosion021_x264.mp4,an explosion at the gas station causes damage,roof of the gas station collapses in an explosion,there is a huge blast in the corner of the fuel station,explosion at the fuel station causes destruction nearby,the roof collapsed after some explosion at the petrol pump
Explosion022_x264.mp4,spark in the electrical room leads to an explosion,the electrical room blows up due to a spark,a man catches fire in an explosion at the electric box,a man is in the electrical room when there is an explosion,the repairmen catch fire due to an explosion in the box
Explosion023_x264.mp4,the entire factory is in flames due to a small fire,the factory is blown up and workers try to run,a small fire in the corner leads to a huge explosion,people at the factory try running before the explosion,the entire workshop is destroyed in an explosion
Explosion024_x264.mp4,there is a huge explosion on the roadside,people run after the big explosion nearby,something causes a huge explosion by the road,a few people are walking on the street before an explosion,bright flames are there on the road due to the explosion
Explosion025_x264.mp4,behind the house a huge explosion is there,explosion causes dark clouds of smoke in the air,something blows up causing big black clouds around,huge explosion behind the house leads to smoke everywhere,smoke and dust clouds rise due to the blast nearby
Explosion026_x264.mp4,there is smoke and dust across the street,some pedestrians get caught up in dust cloud ,huge clouds of smoke emerge due to an explosion,the road is covered with smoke all over,huge amounts of dust and smoke spread rapidly
Explosion027_x264.mp4,a phone catches fire in the room,two people are sitting when a phone blows up,a man is using the phone when it blows up,a phone is in flames and the person puts it out,a phone blows up in flames in the hands while using it
Explosion028_x264.mp4,there is a blast in the building,an explosion causes panic and people run,explosion in the building causes damage nearby,buildings on the street get damaged due to an explosion,something explodes inside the building leading to smoke
Explosion029_x264.mp4,fuel tank of the car is on fire at the gas station,fuel tank and the nozzle catch fire at the pump,a woman refuels her car when it catches fire,the woman touches the nozzle while refuelling and it burns,the car at the gas station catches fire while refuelling
Explosion030_x264.mp4,person and his car catch fire while refuelling,people run towards the man to put out the fire,the car explodes and burns uncontrollably at the pump,a man gets burnt and smoke clouds come from the burning car,people at the gas station try saving the man on fire
Explosion031_x264.mp4,the whole plant blows up in an explosion,huge flames and clouds of smoke are in the air,due to a massive explosion the entire refinery is on fire,fire spreads quickly and blows everything up at the refinery,the refinery is up in flames due to a huge explosion
Explosion032_x264.mp4,a van catches fire in the middle of the road,a parked van blows up on the street,a truck parked on the roadside explodes,a sudden explosion on the road leads to smoke everywhere,the fire due to the explosion goes off within a few seconds
Explosion033_x264.mp4,there is a huge explosion at the plant,a refinery blows up in flames,explosion at the refinery causes lot of smoke and dust,clouds of smoke and dust cover the refinery in the explosion,explosion causes the whole refinery to blow up
Explosion034_x264.mp4,there is an explosion at the hill far away,something blows up and creates smoke at the hill,the generator explodes near the poll on the hill,a generator blows up on the hill,there is an explosion near the white poles on the hill
Explosion035_x264.mp4,an explosion at the office causes damage,the office is filled with smoke after the explosion,an explosion in the other room causes damage,everything is destroyed in an explosion in the other room,there is a blast in the adjoining room at the office
Explosion036_x264.mp4,people light up some explosive in the wall,the wall is blown up by some people,an explosive is detonated in the wall and injures a man,a man gets injured in the explosion on the street,the wall explodes and a man is burnt
Explosion037_x264.mp4,there is an explosion in the yard ,a blast near the houses damages the tree,an explosive goes off in the yard and causes damage,tree and the surroundings get damaged in an explosion,a blast in the front yard of the houses causes damage
Explosion038_x264.mp4,the entire building collapses in a blast,destruction and smoke is caused by an explosion,a huge explosive detonates and destructs the building,a building collapses causing damage due to an explosion,a huge blast on the floor makes the building fall off
Explosion039_x264.mp4,a blast causes tremors and people get scared,an explosion causes panic at the restaurant,customers and the chef feel tremors of the explosion,people get scared due to the tremors of sudden explosion,a huge explosion causes smoke and tremors
Explosion040_x264.mp4,some explosion causes widespread damage,all the shops in the area are devastated,bottles and glass break in an explosion,broken things on the street can be seen after the explosion,explosion and its tremors cause damage across the street
Explosion041_x264.mp4,a car blows up in the parking lot,the driver tried to escape before the car explodes,a man got injured due to an explosion in the vehicle,a man got injured while exiting the vehicle before an explosion,a man parks the car and it explodes
Explosion042_x264.mp4,an explosive goes off in the crowded market,many people get burnt due to the blast,people are injured on the road after the blast,people walk at a crowded market when there is an explosion,explosion causes damage to human life and property
Explosion043_x264.mp4,an explosion causes damage to the building,kids run to save themselves from getting injured,people run after the explosion collapses a building,the explosion causes severe damage to the building,a building collapses and injures people on the road
Explosion044_x264.mp4,there is a small explosion on the intersection,people panic due to an explosion on the road,a small explosive goes off and smoke emerges,people run after the detonation on the road,a sudden explosion scares people and creates smoke
Explosion045_x264.mp4,there is an explosion on a busy road,an explosion causes damage to everything,some explosion nearby causes devastation,something blows up and causes smoke and dust around,an explosion near the street at night causes damage
Explosion046_x264.mp4,a truck is on fire in the parking,a truck completely blows up and is in flames,the fire truck arrives to put out fire in the truck,a truck catches fire and is in flames,fire increases and spreads when the firemen arrive
Explosion047_x264.mp4,a car explodes at the gas station,a car blows up while refuelling at the pump,some car blows up completely and is destroyed,a car blows up and the explosion causes damage ,a grey car explodes at the fuel pump and gets condemned
Explosion048_x264.mp4,an explosion creates dark smoke inside,something blows up near the security gate,a huge explosion near the security causes damage,people are walking when there is a huge blast,something caused a blast and room was filled with smoke
Explosion049_x264.mp4,a truck standing in ice explodes,a truck blows up and leaks the fuel,two men approach the truck right before it explodes,a parked truck catches fire in a huge explosion,fuel leaks from the truck as it explodes suddenly
Explosion050_x264.mp4,there is a blast in the crowded market,people walk by right before the explosion,an explosion in the market causes panic and people run,explosion in the crowded market causes smoke and panic,people run as there is a blast in a crowded place
