RoadAccidents017_x264.mp4,fast car crashes into another fast car ,two cars crash into each other perpendicularly on crossroads,a car is overturned due to being crashed into by another car,a car comes to a halt because of crashing into another car,two high speed cars crash perpendicularly on crossroads
RoadAccidents018_x264.mp4,high speed car crashes into motorbike,white car crashes into motorbike,motorbike is crashed into from behind by high speed car,motorbike topples because of crash with white car,high speed white car overturns motorbike
RoadAccidents019_x264.mp4,high speed car crashes into motorbike,black car crashes into motorbike on the road,motorbike crashes with high speed car in opposite direction,two people on motorbike are flung into the air because of the crash,high speed car crashes into motorbike with two passengers
RoadAccidents020_x264.mp4,out of control car crashes into stationary motorbike,stationary motorbike with one person is crashed into by a car out of control,white car crashes into a stationary motorbike,person on motorbike falls because car crashes into the motorbike,person on motorbike falls because car crashes into the motorbike
RoadAccidents021_x264.mp4,black truck crashes perpendicularly with another car,silver car crashes into a truck,car and truck crash into each other perpendicularly,car and truck come to a stop because of crashing into each other,black truck and silver car crash with each other and stop
RoadAccidents022_x264.mp4,out of control car crashes into motorbikes ,a motorbike is crashed into by black car,black car crashes into two motorbikes on a crossroad,passengers on motorbikes fall over because of crash,crash between two motorbikes and car results in the passengers falling
RoadAccidents023_x264.mp4,high speed car crashes into pedestrian,white car crashes into pedestrian,pedestrian was crashed into by high speed car,pedestrian is flung into air due to crashing into high speed car,pedestrian is injured because of crash with white car 
RoadAccidents024_x264.mp4,out of control car crashes into a wall,silver car crashes into a wall,wall is crashed into by an out of control car,silver car receives a lot of damage after crashing into wall,silver car comes to a stop after crashing into wall
RoadAccidents025_x264.mp4,out of control car crashes into a house,white car crashes into a house,out of control car crashes into a tree,tree falls down because of car crashing into it,white car is overturned due to crashing into a house and then a tree
RoadAccidents026_x264.mp4,fast car crashes into autorickshaw,red car crashes into autorickshaw,car and rickshaw crash into each other on crossroads,rickshaw and fast car crash perpendicularly,rickshaw and red car crash perpendicularly
RoadAccidents027_x264.mp4,white car crashes with another car,two cars going in same direction crash ,police car is crashed into by a white car,two cars crash into each other on crossroads,car crashes into another car and then drives away
RoadAccidents028_x264.mp4,fast car crashes into van,silver car crashes into a black van,a car and a van crash into each other perpendicularly,van gets overturned because of crashing into a car,car comes to a halt after crashing into van
RoadAccidents029_x264.mp4,the glass of the car broke as it crashed into the barricading,the white car drove into the barricading and its glass broke,the barrier did not go up and the car crashed into it,the barricade was hit by a car due to which its glass broke,the glass of the car broke on hitting the barricade
RoadAccidents030_x264.mp4,car crashes into a truck,truck and car crash into each other perpendicularly,truck and car crash into each other on crossroads,truck loses control after crashing into car,truck runs over two people because it crashed with a car
RoadAccidents031_x264.mp4,out of control rickshaw crashes into another rickshaw,rickshaw is overturned after crashing into another rickshaw,rickshaw turns away after being crashed into by another rickshaw,one rickshaw is crashed into another rickshaw ,a rickshaw is crashed into by an out of control rickshaw
RoadAccidents032_x264.mp4,fast car crashes into another car,white car crashes into a black car,black car is overturned because of crashing into another car,passenger in black car is flung because of accident ,white car comes to a stop after crashing and overturning black car
RoadAccidents033_x264.mp4,high speed car crashes into pedestrians,black car crashes into pedestrians,pedestrians are flung because they crashes into fast car,white car runs over a flung pedestrian,pedestrians are run over by a black car
RoadAccidents034_x264.mp4,out of control car crashes into a parked car,silver crashes into parked cars,two parked cars are crashed into by an out of control car,two parked cars are crashed into by a silver car,silver car comes to stop after crashing into parked cars
RoadAccidents035_x264.mp4,high speed car crashes into police officer,police officer is flung into air because of crashing into fast car,silver car runs over police officer,fast car crashes into side-walk after running over police officer,fast car comes to a stop after crashing into side-walk
RoadAccidents036_x264.mp4,fast car crashes into a scooter,white car crashes into scooter,scooter is crashed into by a car from behind,person on scooter falls down because car crashes into scooter,white car crashes scooter from behind
RoadAccidents037_x264.mp4,car going in reverse crashes into a guy,black car crashes into a guy,a guy is crashed into by a car going in reverse,man falls down because he is hit by black car,car going in reverse comes to stop after crashing into a guy
RoadAccidents038_x264.mp4,out of control van crashes into scooter,white van crashes into scooter,scooter is crushed because out of control van crashes into it,white van is overturned and crashes into scooter,white van topples onto scooter on crossroads
RoadAccidents039_x264.mp4,car crashes into bicycle from opposite direction,white car crashes into bicycle,kid on bicycle falls because of crashing into car,kid on bicycle is run over by car from opposite direction,kid on bicycle is run over by white car
RoadAccidents040_x264.mp4,out of control car crashes with another car,white car loses control and crashes into a blue car,white car loses control and topples over,blue car is destroyed because of crash with white car,blue car is destroyed because of crash with out of control car
RoadAccidents041_x264.mp4,bus hit a car and took the car along with it in traffic,a car was pushed by a bus in the traffic,two vehicles got hit by each other in the traffic,bus hit a grey car and pushed it ,the grey car was pushed by a bus in the traffic
RoadAccidents042_x264.mp4,bus driver is asleep about to cause a crush,front glass of bus is shattered because of crash,bus driver is injured because of the crash,bus gets into accident because driver lost control,bus is destroyed because of accident
RoadAccidents043_x264.mp4,two cars crash into each other perpendicularly,two cars crash into each other on crossroads,car crashes into the rear side of another car,one car drives off after being crashed into,car comes to a stop after crashing into another car
RoadAccidents044_x264.mp4,car crashes into van,car and van crash perpendicularly,car and van crash on crossroads,van drives off after crashing with car,car comes to stop after crashing with van
RoadAccidents045_x264.mp4,truck loses control causing accident,truck is overturned on highway causing accident,accident is caused by truck overturning,truck loses control and gets overturned,white truck gets overturned onto another car
RoadAccidents046_x264.mp4,truck crashes into rickshaw,rickshaw is crashed into by truck,people in rickshaw are run over because of crashing into truck,truck crashes into rickshaw on crossroads,truck runs over people in rickshaw
RoadAccidents047_x264.mp4,truck crashes into parked car,yellow truck crashes into black car,parked car is crashed into by yellow truck,truck drives off after crashing with parked car,black parked car has accident with yellow truck
RoadAccidents048_x264.mp4,speeding car crashed into a pole,a man ran across the street as a car hit a pole ,a pole was hit by a speeding car,the blue car crashed into a pole ,the pole was hit by a blue car
RoadAccidents049_x264.mp4,a car drove into a store two customers dodged the crash,two customers jumped away as a car crashed into the store,a black car drove past the store breaking everything on its way,two people jumped as a car crashed into everything in the store,a store was destroyed by a car 
RoadAccidents050_x264.mp4,the blue overtaking car crashed into the car from the other lane,two cars from different lanes crashed into each other,a car was hit by another car which was trying to overtake,two vehicles collided since one of them was overtaking,a traffic accident occurred where two cars crashed into each other
RoadAccidents051_x264.mp4,reckless driver runs over people crossing,three people getting hit by a car,a car running over three people,an over-speeding car hitting three people,three people crossing the rod get run over
RoadAccidents052_x264.mp4,speeding biker unable to react to stopping car,car got in the way of a speeding biker,speeding biker hit a car in its way,man got hurt when bike crashed with a car,car stops in front of a speeding bike
RoadAccidents053_x264.mp4,pickup truck intentionally runs over bikers after scuffle,bikers got run over by a pick up truck,pick up truck runs over two people on bikes,bikers get hurt after a scuffle with truck driver,two bikers get run over after fight with a pick-up truck driver
RoadAccidents054_x264.mp4,speeding vehicles do not see each other on a turn,two vehicles crash into each other on an intersection,accident took place on an intersection,a lady dodged two cars which hit each other,two speeding vehicles collided with each other
RoadAccidents055_x264.mp4,careless driver does not hit the brakes,driver doesn't hit brakes and hits the car in front of it,car gets hit from behind by a careless driver,car hits a steady car in front of it,car couldn't stop and gets crashed into another car
RoadAccidents056_x264.mp4,"collision at centre of junction, biker had space on the left to use",car and biker approached each other into a crash,biker drives himself straight into a car,speeding biker in a hurry gets hit by a car,biker did not use space on his left and got hit by a car
RoadAccidents057_x264.mp4,car crashes into what appears to be a fire hydrant ,car crashes into a fire hydrant,fire hydrant causes a car to flip over,car did not notice and hit a fire hydrant,fire hydrant stops a car
RoadAccidents058_x264.mp4,driver opens door without checking outside the vehicle,biker drives into an open door,van runs over man,careless man opens car doors without looking,fallen biker gets run over by a man
RoadAccidents059_x264.mp4,high speed bike crashes into turning car,careless biker gets hit by a car,car taking a turn hits a speeding biker,speeding biker crashes into a turning car,careless biker gets hurt by a turning car
RoadAccidents060_x264.mp4,speeding car crashes into a turning car,turning car gets hit by a speeding car,careless driver hits a turning car,two cars crash into each other,speeding car crashes into a speeding car
RoadAccidents061_x264.mp4,driver loses control of speeding vehicle and it flips over,car gets flipped over,driver looses control of the car,driver looses control of the car and it flips over,car gets flipped over due to careless driver
RoadAccidents062_x264.mp4,the driver's loss of control over the vehicle causes it to crash into a parked car,driver looses control of the car and crashes into a parked car,parked car gets hit by a speeding car,two people get out of car after hitting a parked car,parked car gets hit by a careless driver
RoadAccidents063_x264.mp4,driver and pedestrian both try to rush pass each other and end up colliding,pedestrian tries to cross the road and got hit by a car,car hits a pedestrian trying to rush pass it,rush passing pedestrian gets run over by a car,careless pedestrian gets hit by a fast car
RoadAccidents064_x264.mp4,"the driver's loss of control over the vehicle causes it to crash into a parked car, person in the car is sent flying out",driver looses control of the car and drives itself into a parking area,careless driver gets thrown out of the car,driver flies out of the car after crashing into a parked area,the parked car is hit by a speeding car
RoadAccidents065_x264.mp4,speeding car loses grip and crashes into parked bike and biker,speeding car hits a standing biker,car goes off road and hits a biker,speeding car hits a standing biker,biker gets run over by a careless car
RoadAccidents066_x264.mp4,cyclist does not check the road before crossing and biker cannot react in time,speeding biker hits a turning cyclist,careless cyclist doesn't look before turning and gets hit,cyclist gets run over by a biker,speeding biker couldn't react to turning cyclist in time
RoadAccidents067_x264.mp4,"speeding car with careless driver crashes into a slow tempo, tempo driver is thrown out of the vehicle",speeding car hits slow tempo,careless driver hits slow tempo,tempo driver gets thrown out of tempo when hit by a speeding car,careless driver throws tempo driver out of tempo when crashed into it
RoadAccidents068_x264.mp4,mother neglects kid who is too short to be seen by the driver and goes under the car,kid who is too short to be seen by the driver gets run over,careless driver runs over a kid neglected by mother,kid neglected by mother gets run over by a car,car runs over kid who is too short to be seen
RoadAccidents069_x264.mp4,speeding truck runs red light and crashes into a vehicle at the junction,car crashes into a speeding truck,speeding truck runs red light and crashes into a car,careless truck driver gets thrown out of truck when crashed into a car,speeding truck and car crash and truck driver flies out of the truck
RoadAccidents070_x264.mp4,"speeding car, with a reckless driver crashes into a turning car",speeding car crashes into a turning car,careless driver crashes into a turning car,turning car gets hit by a speeding car,speeding car did not react to the turning car
RoadAccidents071_x264.mp4,"amateur driver fails at reversing, collides with two parked cars and panics further",driver fails to reverse successfully and crashes into two standing cars,two standing cars get hit by a reversing vehicle,amateur driver bumps into two standing cars while reversing,driver after hitting two cars panics further
RoadAccidents072_x264.mp4,turning vehicle does not check the road properly and other vehicle doesn't slow down,turning car gets hit by a speeding car,speeding car doesn't react to the turning car,careless driver doesn't look before turning,speeding vehicle doesn't slow down when sees turning vehicle
RoadAccidents073_x264.mp4,car driver does not notice cyclist and ends up colliding,car driver ignores cyclist and ends up crashing,turning car does not look at the road before turning,turning car crashes into cyclist,careless car hits cyclist
RoadAccidents074_x264.mp4,"speeding biker unable to react to stopping car, and loses control of the bike",speeding bicker doesn't react to turning car,speeding biker crashes into a turning car,another speeding biker crashes into a fallen biker,speeding biker looses control of the bike and gets crashed into the car
RoadAccidents075_x264.mp4,truck driver tries to quickly get past the bus but miscalculates the length of his vehicle,goods truck hits the bus,rush passing truck gets hit by a bus,goods truck miscalculates its length and gets into an accident,goods truck almost gets flipped over after bus hits it
RoadAccidents076_x264.mp4,"amateur driver fails at reversing, collides with two bikes, crashes into a wall and crashes into two more cars when trying to leave the scene",amateur driver fails at reversing,amateur driver hits two bikes,amateur driver hits two cars while leaving the scene,driver panics and crashes into two cars while leaving the scene
RoadAccidents077_x264.mp4,driver knocks over pedestrian and doesn't stop,a vehicle hits a pedestrian and drives away,the person got hit by a vehicle ,the vehicle ran into the pedestrian,the driver drove over the pedestrian
RoadAccidents078_x264.mp4,bus driver reverses carelessly and crashes into a parked bus,the parked bus got damaged by the bus that was reversing backwards,the  driver while reversing the  bus bumped into a parked bus,the standing bus got damaged by a moving bus,the bus driver did not notice the parked bus while reversing
RoadAccidents079_x264.mp4,"truck driver tries to turn at high speed and crashes with parked car, almost runs over two people","an over-speeding van, while making a turn knocks down around two-three people ",two people got into accident as the van driver made a sharp turn with high speed,the van driver hits a parked car and hit two people while making a turn at high speed,the van which was turning with high speed smashed a parked car and and hit around two people
RoadAccidents080_x264.mp4,high speed car loses control and crashes into glass window,an over-speeding car smashed directly into the building with glass windows,the house got destroyed as a car got out of control,the driver lost control and the car smashed into the glass window ,the car moving with high speed wrecked the building 
RoadAccidents081_x264.mp4,"high speed car loses control and crashes into three parked vehicles, doesn't stop ","a car came with high speed ,smashed three parking cars and went away",an over-speeding car collides with other cars parked on the sides of the road,the cars parked on the side of the road got damaged as an over-speeding car hits them,the driver loses control and the car rushes into three parked cars  
RoadAccidents082_x264.mp4,bulldozer tries to escape train but is too late and sent spinning outwards,the bulldozer came in front of the train and spun outwards,the bulldozer was crossing the train tracks but before that the train came,the train came before the bulldozer could move away,the bulldozer spun as it got in the way of train
RoadAccidents083_x264.mp4,car stops in the middle of a roundabout,the car driver got confused at the round about and stopped,the car stopped at the round about as the driver did not know where to go,the car slowed down at the round about ,the driver slows down the car at the round about
RoadAccidents084_x264.mp4,reversing car collides with and breaks a wall,the wall breaks as the car touches it,"the car driver while reversing the car ,breaks a wall",the car was going backwards until it hits the corner of the wall,the wall breaks when the car touches it while reversing
RoadAccidents085_x264.mp4,"car driving on the wrong late and crashes into biker, shattering the bike",the bike crashed into the car which was in the wrong lane,the person gets injured as the bike smashes into the car coming from the opposite lane,a car turns sideways as another car approaches it from the wrong direction, the car going in the wrong lane collided  head on with the bike 
RoadAccidents086_x264.mp4,speeding car runs into three bikers at a junction,the breaking of red light  lead to an accident of three bikers by an over-speeding car,an over-speeding car hits three bikers at the junction,the bikers were injured as the car runs over the bikes at the junction,"at the junction , a car got out of control and hits three bikes"
RoadAccidents087_x264.mp4,careless driver loses control and crashes into a store,a shop got destroyed as a car smashed into it ,a vehicle losses control and smashes into the store,everything gets damaged as the car crashes into the store,the driver lost the  control of the car and it destroyed the store 
RoadAccidents088_x264.mp4,bus driver runs red light and crashes into cars at a junction,an over-speeding car and a bus collided at the junction,the bus after being hit at the junction collided with another car,at the junction a bus and a car collided as the bus driver tried to run over the red light,"when the bus driver tried to speed over the red light, the bus got hit by another car  "
RoadAccidents089_x264.mp4,"truck fails to break, causes chain of collisions at red light",a  chain of collision of cars was caused as the driver failed to hit the breaks,vehicles bumped into one another as the truck failed to break at the junction,a chain of collisions of cars  happened as the driver failed to hit the brakes on time,"when the truck failed to break ,a series of car collisions took place"
RoadAccidents090_x264.mp4,speeding car loses control at bridge and falls over the edge,a car falls off the bridge as the driver loses control,the car skids and falls down from the bridge,the driver lost control as the car was at high speed and falls down from the bridge,a car fell down from the bridge as the driver lost control
RoadAccidents091_x264.mp4,biker and car do not see each other and crash at a junction,the biker fall from the bike due to crash at the junction,at the junction a car and a bike collides with each other,the car hits the bike at the junction,a bike came in front of the car at  the junction
RoadAccidents092_x264.mp4,speeding car fails to break and crashes into parked car,while overtaking a car bumped into another parked car,the car driver did not hit the break on time and hit the parked car,a car coming with high speed hit a parked car while overtaking,the parked car got damaged as a over-speeding car smashed it
RoadAccidents093_x264.mp4,two cars appear to run a red light and crash into a vehicle at the junction,at the junction a vehicle crashed into two car,two vehicles were trying to overrun the red light and collided with another car,the car driver failed to hit the breaks and the car smashed into the truck at the junction,"at the junction , a car moving with high speed hits a truck"
RoadAccidents094_x264.mp4,speeding car crashes into biker crossing the junction,the biker was crossing the road when it got hit by the car,"while crossing the road ,the bike collided with a speeding car",the car moving with high speed hit the bike at the junction,the bike was smashed at the junction by an over-speeding car
RoadAccidents095_x264.mp4,speeding biker crashes into child crossing the road ,the biker lost control and hit the child,the child carelessly running on the road got hit by the bike,the bike coming with high speed hits the child,while running on the road a child got hit by a bike
RoadAccidents096_x264.mp4,driver misjudges turn and bumps into parked car,the turning vehicle bumps into a parked vehicle,the parked car got hit another car,the driver could not judge the directions properly and bumped into a parked car,the car bumped into a parked car as the driver misjudged the directions
RoadAccidents097_x264.mp4,no control over car as it slowly crashes into a glass windows and breaks it,the glass window of the shops breaks as a car crashes it ,the driver could not control the car and the car hit the glass window,the driver could not hit the breaks on time and smashed the car into the glass window,the car smashed the glass window
RoadAccidents098_x264.mp4,car driver cannot see two people lying down in front of it and drives over them,the car over ran two people lying on the side-walks,the driver drove over two people lying  on the road,two people were lying  on the road and a car drove over them,the car drove over two people lying on the road
RoadAccidents099_x264.mp4,"speeding biker cannot break and crashes into a turning car, the car is knocked over",speeding biker doesn't react to turning car,speeding biker crashes into a turning car,turning car gets knocked over by a speeding biker,the biker flies out after hitting the car
RoadAccidents100_x264.mp4,car fails to break and crashes into a biker and the car in front of it on a highway,biker gets hit by a car on the highway,car on the highway doesn't hit breaks and crashes into a biker,biker flies out and falls on the highway road,the crashing car hits another car in front of the biker
RoadAccidents101_x264.mp4,car is speeding,car drives up the ramp,speeding car crashes,car bounce off the ramp,car goes crashing after the bounce
RoadAccidents102_x264.mp4,speeding car crashes into toll,out of control car crashes,car bounces of the ramp,black car crashes after going over ramp,car crashes due to over-speeding
RoadAccidents103_x264.mp4,car crashes into wall,driver loses control of car,car crashes into the shop,driver loses control of car and crashes into wall,car incorrectly turns into the wall
RoadAccidents104_x264.mp4,dark green car goes off road,car crushes a small tree,driver loses control and crushes a tree,driver drives over roadside plant,car drifts out of control to the side of the road
RoadAccidents105_x264.mp4,car bumps into parked car,driver loses control of car,car crash into the parking,white car crashes into another white car,car crashes creates a domino effect
RoadAccidents106_x264.mp4,driver loses control and hits pole,car crashes into pole,car crashes into traffic light,driver loses control of car,driver crashes car into traffic light
RoadAccidents107_x264.mp4,car tumbles behind woman crossing road,car crashes into tree and tumbles,multiple car crash during fog,car crashes into tree and tumbles,car collides with roadside tree
RoadAccidents108_x264.mp4,white car crashes into another vehicle,car crashes into three wheeler,car skips red light,accident between three wheeler and white car,white over-speeding car tumbles three wheeler
RoadAccidents109_x264.mp4,bike collides into pickup truck,bike crashes into roadside vehicle,bike crashes into car and riders falls off,"bike over-speeds and crashes, injures passengers",two people get injured in bike crash
RoadAccidents110_x264.mp4,truck tumbles roadside,truck crashes into roadside person and tumbles,truck driver loses control and crashes roadside,truck loses control and crashes,truck drifts roadside and crashes into man
RoadAccidents111_x264.mp4,boom barrier hits car,boom barrier hits car while opening the boot,boom barrier hits car boot,boom barrier crashes into red car,boom barrier hits red car
RoadAccidents112_x264.mp4,car hits into roadside water tank,car crash results in water leak,road side water hose leak,car crashes in residential area,water leakage road side
RoadAccidents113_x264.mp4,cars going on road,car skip traffic signal,traffic on road,two cars skip traffic signal,two cars over-speeding
RoadAccidents114_x264.mp4,car crashes into man,car drags man after crash,car hits man in orange shirt,white car hits man in orange,man in orange dragged by white car
RoadAccidents115_x264.mp4,motorcycle crash into car,white car hit by white motorcycle,speeding motor cycle hits white car,motorcyclist injured after hitting white car,bike crashes into car taking turn
RoadAccidents116_x264.mp4,black car hits roadside pedestrian,pedestrian hit by black car,car hits pedestrian at night,out of control car hits pedestrian,black car hits pedestrian while turning
RoadAccidents117_x264.mp4,speeding truck crashes into divider,truck crosses divider and hits car,truck driver loses control while turning,motorcycle crashed by speeding truck,truck crashes into divider and motorcycle
RoadAccidents118_x264.mp4,speeding car crashes into a car and a man,man crushed by tumbling car,accident in the middle of a four way,car accident leads to crash with man,man crossing road is hit by a car
RoadAccidents119_x264.mp4,car crashes near fuel station,speeding car crashes into black van,car tumbles while overtaking,black car crashes into van,black car rolls into van at a fuel station
RoadAccidents120_x264.mp4,car tumbles behind the tree,car crash behind tree,car crash in the middle of the road,tree hides car crash,truck crashes behind tree
RoadAccidents121_x264.mp4,black car hit by white car,out of control car crashes white car,pedestrian crushed between two cars,pedestrian in red crushed between two cars,over-speeding car crashes into a pedestrian and another vehicle
RoadAccidents122_x264.mp4,motorcycle crashes into turning car,black car hit by motorcycle,motorcyclist goes flying as bike hits par,out of control motorcycle hits car,motorcyclist injured in road accident
RoadAccidents123_x264.mp4,motorcycle crashes into cars crossing road,over-speeding motorcycle crashes,bike crashes into black car,pedestrian saved as bike crashes into car,accident between motorcycle and car crossing a road
RoadAccidents124_x264.mp4,black car crashes into two motorcycles,motorcyclist on wrong side gets crushed by a car,over-speeding car crashes two motorcycles,black car crashes into motorcycle driving on the wrong side,out of control car hits two motorcycles
RoadAccidents125_x264.mp4,car turning left hit by another car,out of control car crashes into another black car,accident between two black cars,head on collision between two cars,over-speeding car crashes into car taking left turn
RoadAccidents126_x264.mp4,train compartments fall,train falls side ways,train accident at railway station,train falls at railway station,train goes off track and tumbles
RoadAccidents127_x264.mp4,train crashes into truck crossing road,green train collides with red truck,accident between train and truck,red truck is hit by a train,red truck hit while crossing train track
RoadAccidents128_x264.mp4,white car crashes into roadside pedestrian,roadside pedestrian hit by white car,accident between pedestrian and white car,white car crashes into pedestrian while turning,white car goes out of control
RoadAccidents129_x264.mp4,car crosses divider and crashes,white car crashes into parked cars,accident between out of control vehicle and parked cars,car crashes into parked vehicles,car crashes into parking after crossing divider
RoadAccidents130_x264.mp4,red car crashes into silver car,accident between speeding car and parked cars,silver car hit by white car,parked vehicles hit by red car,out of control red car hits other parked cars
RoadAccidents131_x264.mp4,black car hits white car,accident between black car and white car,white car hit by black car,accident near traffic signals,speeding vehicle crashes into another vehicle
RoadAccidents132_x264.mp4,bike collides into a white car,accident between white car and bike,white car hit by motorcycle in the middle of the road,black bike hits white car,accident near traffic signal
RoadAccidents133_x264.mp4,biker falls off and hits turning truck,biker looses control of motorcycle,accident between turning truck and motorcycle,man falls of motor cycle,man crashes into truck after falling off motorcycle
RoadAccidents134_x264.mp4,black car hits black bike,out of control car hits motorcycle,accident between motorcycle and car,bike hit by black car,black car drifts wrong side and collides into bike
RoadAccidents135_x264.mp4,car crushes man in front,accident between man and car,car runs over a nearby man,man run over by a car,black car hits a man and flees the scene
RoadAccidents136_x264.mp4,white car hits white van,white van tumbles after being hit by a car,over-speeding car crashes into a man,accident between white van and white car,over-speeding car hits man
RoadAccidents137_x264.mp4,white car crashes into group of people,white car crushes two men,accident between a group of men and a car,two men hit by a car,two men crushed by a car
RoadAccidents138_x264.mp4,driver hits woman and child,woman and child struck by car,overtaking car crushes pedestrian,accident between pedestrian and car,pedestrian crossing road hit by a black car
RoadAccidents139_x264.mp4,child crushed by yellow vehicle,child gets into path of a truck and gets crushed,accident between child and truck,child walks into path of a truck and gets crushed,child gets under yellow truck
RoadAccidents140_x264.mp4,red bike collides with white car,accident between red bike and white car,car hits bike while turning,turning car is hit by a motorcycle,motorcycle collides with white car
RoadAccidents141_x264.mp4,truck crushes scooter crossing road,scooter crossing road is hit by a truck,accident between truck and scooter,orange truck hits black scooter,two people injured as truck crushes a scooter
RoadAccidents142_x264.mp4,white bus hits red car,accident between red car and white bus,red car hit by white bus,car crossing road hit by white bus,white bus goes out of control and crashes into red car
RoadAccidents143_x264.mp4,motorcyclist hits red car,accident between motorcyclist and red car,red car hit by motorcyclist,bikers head hits nearby car as he falls off the bike,biker falls from bike and hits car
RoadAccidents144_x264.mp4,black car hits white bus,bus skips traffic signal and is hit by a car,bus hit by car while crossing road,accident between car and bus,bus crashes into a car after being hit by another car
RoadAccidents145_x264.mp4,blue truck crushes motorcyclist,blue truck tumbles after going out of control,out of control blue truck crushes motorcyclist,accident between blue truck and motorcycle,biker crushed under blue truck
RoadAccidents146_x264.mp4,bus crashes into a cafe,cafe wall is hit by a bus,accidental collision between bus and cafe wall,bus collides with glass wall while reversing,reversing bus crashes into a cafe
RoadAccidents147_x264.mp4,accident between black car and white car,white car crashes into black car,black car collides with white car near traffic signal,black car hits white car while turning,accident between two cars
RoadAccidents148_x264.mp4,head-on collision between two cars,black car crashes into near by wall,accident between two black cars,two cars hit each other while trying to avoid collision,accident between speeding cars at night
RoadAccidents149_x264.mp4,child survives car crash,child collides with silver car,silver car hits child crossing road,accident between child and silver car,car crashes into child
RoadAccidents150_x264.mp4,bike is hit by a car,biker crushed under car,accident between a car and a bike,car goes out of control after crashing into a bike,car crashes into bike while overtaking
